transaction_id,account_id,counterparty_id,jurisdiction,transaction_type,amount,date,flagged
0d075e2a-c88d-46ff-9590-6bcabb5ef462,Account_26,Account_16,Myanmar,Cash Deposit,26629.98,2025-07-16 14:44:56.929584,False
14c3852a-fde7-418c-ac63-032577acd76b,Account_99,Account_18,Russia,Wire Transfer,8078.73,2025-08-15 14:44:56.929591,False
e323133f-5cb6-4ad5-a2d8-de35e208c210,Account_54,Account_88,Cuba,Wire Transfer,21463.06,2025-11-20 14:44:56.929597,False
f7c02435-5fab-4eeb-b8e0-cd6c96b4420e,Account_19,Account_50,North Korea,Cash Deposit,9964.45,2026-06-13 14:44:56.929603,False
6374c7d1-e172-438f-bbaa-4b3201110899,Account_93,Account_86,USA,Cash Deposit,33673.06,2025-09-30 14:44:56.929610,False
e7386ebd-4629-47c6-979d-e98b8bf7dd9f,Account_48,Account_47,Cuba,Wire Transfer,3226.27,2025-07-17 14:44:56.929616,False
129bfbf9-6011-4152-96cc-ed85536cd111,Account_71,Account_98,Iran,ACH,40565.11,2025-08-02 14:44:56.929623,False
4af458ca-8a7a-48de-b0bd-24f3b5909717,Account_88,Account_23,India,Cash Deposit,13799.51,2026-03-12 14:44:56.929629,False
71c28c63-c694-44aa-9582-7f64011579fb,Account_44,Account_97,India,Wire Transfer,41515.65,2026-01-26 14:44:56.929636,False
f68ae4ad-3f6f-4239-bc21-108c7e07b33e,Account_24,Account_44,UK,Online Payment,19877.34,2026-04-11 14:44:56.929642,False
f6fea6d1-e7fb-49e2-9330-6f9f777bd156,Account_21,Account_43,Russia,Wire Transfer,26464.26,2026-06-01 14:44:56.929648,False
5d4ee4fe-44ff-4950-bab1-07aabd1482f2,Account_41,Account_30,Syria,Online Payment,6691.88,2025-07-13 14:44:56.929654,False
f8e4569c-7e71-443a-99bd-0df590bf70fb,Account_63,Account_30,North Korea,Cash Deposit,2026.1,2025-09-02 14:44:56.929661,False
85a7de15-835e-42a6-bd99-4c46219fae63,Account_20,Account_85,Russia,Wire Transfer,32070.25,2026-01-13 14:44:56.929683,False
143b4ca8-edbb-456a-b9dc-d0ae79c3a2d4,Account_87,Account_50,North Korea,Online Payment,17675.5,2025-07-19 14:44:56.929690,False
1789fc0f-9035-4e45-a890-4097674b2eef,Account_53,Account_42,Myanmar,Online Payment,30368.23,2025-11-12 14:44:56.929696,False
c6be516b-8223-4eed-ac9b-95c08c714a0c,Account_50,Account_10,Myanmar,Wire Transfer,28681.83,2026-04-16 14:44:56.929702,False
ffb3b6ed-b93e-4e6b-9126-f8d73ece8416,Account_14,Account_58,India,Wire Transfer,46352.04,2025-07-30 14:44:56.929709,False
d4edba19-5657-4ee8-876f-01c01b093c3e,Account_45,Account_76,Russia,ACH,35319.76,2026-03-23 14:44:56.929715,False
e13ab57a-197d-42bc-b7ad-7db41b50c701,Account_62,Account_47,India,Cash Deposit,1728.28,2026-05-12 14:44:56.929721,False
284baff0-9a89-4519-a2ef-db122f372276,Account_32,Account_13,Cuba,Online Payment,44368.98,2026-01-17 14:44:56.929727,False
882658c1-9d79-4f4b-a117-4e3af27c9c46,Account_21,Account_72,Germany,ACH,29484.32,2025-07-18 14:44:56.929734,False
5ba24f4b-511d-4e53-8b01-43657444ae44,Account_63,Account_69,Syria,Online Payment,22427.35,2026-03-13 14:44:56.929740,False
1b65a870-e924-4add-812e-2f5fd176c622,Account_83,Account_42,Syria,Cash Deposit,13545.97,2025-08-28 14:44:56.929746,False
85d9e706-3001-4ba1-8230-3a94379cca32,Account_57,Account_43,Myanmar,Wire Transfer,44192.07,2025-10-01 14:44:56.929752,False
25a7cad5-d9ae-4481-b296-cb9f302314c9,Account_53,Account_80,Syria,Cash Deposit,2857.09,2026-03-09 14:44:56.929759,False
01890c74-6c7f-416f-bed7-6323fb44e248,Account_58,Account_75,China,Cash Deposit,49873.35,2026-04-17 14:44:56.929765,False
ee35f6c1-cdcb-4f26-9371-48a5b4b2ab00,Account_58,Account_100,Russia,ACH,8029.42,2025-12-13 14:44:56.929772,False
0708e8ca-025f-4592-a62e-5743de6a4145,Account_53,Account_98,USA,ACH,9227.14,2025-09-17 14:44:56.929778,False
85f4067b-da02-4f5e-9ade-30e44c0f5bae,Account_62,Account_47,Cuba,Cash Deposit,46209.78,2025-08-05 14:44:56.929784,False
1e06f42f-89c0-4c3d-a5ee-7ab81c80a77b,Account_14,Account_83,France,Wire Transfer,23280.4,2025-09-23 14:44:56.929791,False
57ef8402-7118-4766-9f37-1a4433f84caa,Account_24,Account_30,Cuba,ACH,28662.73,2026-02-10 14:44:56.929797,False
e6d39e2d-c932-4e5d-b52c-ebe20f7e40e1,Account_68,Account_13,France,Wire Transfer,4184.93,2025-07-22 14:44:56.929804,False
0e41b9b6-5e06-4543-b8e0-fda0da7ca8cd,Account_92,Account_85,North Korea,Wire Transfer,31162.36,2025-09-28 14:44:56.929810,False
bc8548ae-6641-4748-9439-fd960e284135,Account_42,Account_56,Russia,Online Payment,46474.52,2025-12-19 14:44:56.929817,False
36ebb897-a785-447d-9283-c725a2f7fcf2,Account_30,Account_45,Iran,ACH,33412.63,2026-01-29 14:44:56.929823,False
17de135e-a44e-4ee2-a6e1-6d1fb7afbd45,Account_64,Account_89,UK,Wire Transfer,44978.57,2026-03-09 14:44:56.929830,False
70e1b412-1c88-4fb5-9c28-504647439aa5,Account_13,Account_21,Syria,Online Payment,12329.44,2025-09-30 14:44:56.929836,False
c96ebccc-5404-4d4e-b68b-a6952514a373,Account_57,Account_68,Germany,Cash Deposit,2481.35,2025-08-25 14:44:56.929843,False
795d9890-abdf-4e1a-80d0-89496bd5ad2e,Account_77,Account_12,UK,ACH,21844.81,2025-11-27 14:44:56.929849,False
0102fd00-7f86-4708-83fd-c3829bbe5c57,Account_59,Account_75,Russia,Wire Transfer,46926.22,2025-10-07 14:44:56.929856,False
f3ebe62c-21d6-4414-a062-2d34529076d8,Account_68,Account_48,France,Cash Deposit,48793.24,2025-09-08 14:44:56.929862,False
1044dc76-2d77-4158-b037-ef9df7d64578,Account_69,Account_42,Germany,Wire Transfer,46024.71,2025-10-25 14:44:56.929869,False
bb70a64c-715d-407e-82b2-19da9d9d4935,Account_53,Account_48,China,Cash Deposit,30484.17,2026-03-23 14:44:56.929876,False
5471e636-3118-499f-81a1-9696543497cf,Account_95,Account_37,Germany,Wire Transfer,5684.47,2025-07-14 14:44:56.929882,False
51666e9a-354b-46f0-9aee-32d8c258f585,Account_25,Account_96,China,Online Payment,19641.16,2025-08-01 14:44:56.929889,False
e2741d2c-a6db-4357-bfad-ae1733e7139a,Account_72,Account_25,Myanmar,Cash Deposit,20532.45,2025-10-26 14:44:56.929895,False
b5e590dd-bb9c-4c99-9d4a-dfafa19f71c0,Account_56,Account_49,North Korea,Wire Transfer,43876.75,2025-07-29 14:44:56.929902,False
2451ade6-dacd-4523-a263-feca489b6b43,Account_64,Account_91,Syria,Cash Deposit,21435.8,2025-12-17 14:44:56.929908,False
732e5496-48a5-4566-b9b6-29932c9fc25d,Account_96,Account_11,Iran,Wire Transfer,24726.01,2026-03-25 14:44:56.929914,False
846bd3c9-c839-4d0e-9740-0f70114ee028,Account_15,Account_58,North Korea,ACH,34197.82,2026-06-02 14:44:56.929921,False
32fbe538-daea-4446-8e59-19e868956b0e,Account_59,Account_97,UK,Cash Deposit,37543.39,2026-03-27 14:44:56.929928,False
1b113c98-7713-4141-bb43-d67d1f5301f4,Account_67,Account_88,Russia,Wire Transfer,1635.4,2026-04-19 14:44:56.929934,False
7580a76d-e688-4994-b5ee-4cad694832d4,Account_41,Account_92,China,ACH,36090.17,2025-12-13 14:44:56.929941,False
88917c88-1215-443e-b319-8a94b2ec6913,Account_77,Account_90,UK,Cash Deposit,9371.93,2025-11-17 14:44:56.929947,False
112a3f04-e3cd-40be-8546-5cc8ee1617f8,Account_72,Account_16,Iran,Cash Deposit,38580.8,2026-07-04 14:44:56.929954,False
73d6f08f-c7db-4d5f-8ef5-000a4771f53d,Account_26,Account_45,India,Online Payment,311.02,2026-04-05 14:44:56.929960,False
9c10e885-65aa-4a55-bd4e-69d41627541a,Account_22,Account_54,India,Online Payment,12395.88,2026-04-07 14:44:56.929966,False
5c1061b4-174c-4a19-8809-7978c039bceb,Account_94,Account_80,Syria,Wire Transfer,15016.96,2025-08-21 14:44:56.929972,False
afbbd879-8688-40be-a45d-886bab0994a6,Account_74,Account_30,USA,Cash Deposit,12983.75,2026-02-05 14:44:56.929979,False
a0ae39d8-b889-4c8e-9a89-f11c0ce92039,Account_97,Account_75,China,Cash Deposit,49719.31,2026-03-29 14:44:56.929985,False
eebb6ed5-7f28-483d-87f8-55d5c4732cfd,Account_100,Account_39,Cuba,Wire Transfer,16581.28,2026-06-09 14:44:56.929992,False
c4db0a0c-550d-4ea8-ac07-8ec4ed222cbe,Account_77,Account_85,North Korea,ACH,30716.13,2026-01-18 14:44:56.929999,False
785a1e1c-8de8-4ec7-a8a0-e92998aec93a,Account_51,Account_90,Russia,ACH,10301.82,2025-07-09 14:44:56.930005,False
ce086ab2-0cbd-4245-9d69-8ceeaa9432ac,Account_34,Account_96,Germany,Wire Transfer,31944.27,2026-06-14 14:44:56.930012,False
2ef6d81d-6f0e-4cc0-a39e-688a6bb8c9b7,Account_64,Account_56,Myanmar,ACH,30298.01,2025-10-12 14:44:56.930019,False
39e19235-d1ad-488c-af7c-04a5419221bf,Account_85,Account_100,Russia,ACH,14348.39,2026-04-06 14:44:56.930025,False
68395cc2-066e-499e-a71b-7d98e661169e,Account_18,Account_81,China,ACH,29706.07,2026-06-04 14:44:56.930031,False
28681ff9-3f2c-466c-a237-812ba74114af,Account_80,Account_65,Russia,Wire Transfer,43189.12,2026-03-30 14:44:56.930038,False
f20b85e6-127e-4d6b-ad59-7c2882f83ae6,Account_13,Account_93,Russia,Wire Transfer,15639.09,2025-08-10 14:44:56.930044,False
3eed5eb3-ef26-4337-ad9c-61adddb70180,Account_49,Account_61,Iran,ACH,16521.71,2026-05-20 14:44:56.930050,False
464380f2-f620-4cf6-a18c-a9cb13268bf7,Account_61,Account_96,France,Online Payment,25598.54,2025-12-04 14:44:56.930057,False
f5a05fe7-047d-4c04-9388-5f9f2a407b68,Account_97,Account_62,Syria,Cash Deposit,230.64,2026-02-24 14:44:56.930063,False
7234e521-b6c6-4430-876b-4445d055569e,Account_28,Account_58,Syria,ACH,2445.32,2026-02-24 14:44:56.930070,False
d368a45c-b6c0-4b07-9a02-cadf0c1fb44f,Account_22,Account_100,India,ACH,35403.76,2026-04-22 14:44:56.930076,False
761c9047-a3be-40f0-91a1-5dcb69f74ba7,Account_15,Account_84,Iran,Cash Deposit,3294.87,2025-07-24 14:44:56.930082,False
e0e89fe2-7eb3-422b-9580-ca80bdd29e0e,Account_24,Account_62,Myanmar,Cash Deposit,33359.5,2025-08-06 14:44:56.930089,False
e64dd56a-390c-4f13-83d3-96718e363b09,Account_41,Account_17,Germany,Online Payment,47306.8,2026-01-04 14:44:56.930095,False
962e879d-7afc-4760-94c4-a749bad36f37,Account_65,Account_75,Myanmar,Online Payment,16112.62,2026-01-16 14:44:56.930102,False
b0fc4a1a-db42-49bf-9ccf-b9df691a4f6f,Account_86,Account_52,USA,ACH,11521.29,2026-06-09 14:44:56.930108,False
424067d2-13ae-448d-97d7-d8be2fe0e9e3,Account_73,Account_54,North Korea,Wire Transfer,20355.65,2026-05-02 14:44:56.930114,False
d13823e6-55a8-4e6a-8cab-a31d1cd3aa6c,Account_73,Account_19,North Korea,Online Payment,9669.99,2025-11-15 14:44:56.930121,False
1f4c77e7-0adb-4feb-a1a2-203acfa5d8ad,Account_77,Account_71,China,ACH,16315.65,2026-06-17 14:44:56.930127,False
27f43ae0-6a7b-4c51-8c1a-ff3f9c21de6f,Account_65,Account_63,Russia,Online Payment,39952.54,2025-11-10 14:44:56.930133,False
6793d5af-c849-47b8-9f76-2151a43b9132,Account_44,Account_17,France,Wire Transfer,12898.77,2026-01-06 14:44:56.930139,False
4e13ced1-aefb-415b-86a6-6d3c04fd3178,Account_45,Account_37,North Korea,Cash Deposit,29766.19,2026-06-23 14:44:56.930146,False
d9780d34-dbf3-40b2-862b-bdbf4fb3e6f0,Account_17,Account_67,Russia,Cash Deposit,42322.72,2026-05-20 14:44:56.930152,False
ed964d6f-d6e9-40bd-b50f-40f54a869612,Account_84,Account_23,Iran,ACH,38851.68,2025-12-17 14:44:56.930158,False
ed5af0c2-d5c4-4e37-a53d-341394bc33f7,Account_62,Account_13,Syria,Online Payment,22063.04,2026-06-14 14:44:56.930165,False
42519d8c-5a27-422f-832f-c86a09a2d7e2,Account_10,Account_92,UK,Cash Deposit,48124.29,2025-07-19 14:44:56.930171,False
8e93d8c4-0731-442f-a59f-f8d8c8a162cf,Account_72,Account_96,USA,Cash Deposit,23508.57,2025-07-14 14:44:56.930177,False
8344f0cf-959d-4e6d-8301-326cda961863,Account_66,Account_45,Iran,Wire Transfer,6681.33,2025-08-21 14:44:56.930183,False
3d55ba41-cedb-45d6-89a8-e14f89e6d654,Account_59,Account_80,India,Cash Deposit,18999.93,2026-02-28 14:44:56.930190,False
b1bd8ca6-4aee-44c6-8f9a-a683eaa779ed,Account_52,Account_84,Germany,Cash Deposit,49291.08,2026-06-25 14:44:56.930196,False
05bc25c6-47b3-47dc-abac-dd92674f83e9,Account_43,Account_19,India,ACH,9712.45,2025-07-07 14:44:56.930202,False
87cdad30-85a4-49a6-bf4e-2ba9b85671fa,Account_42,Account_91,Myanmar,Online Payment,7789.51,2025-12-10 14:44:56.930208,False
07b1509f-98cb-4c72-a955-a9c13b7ed37b,Account_32,Account_73,Germany,Wire Transfer,33946.18,2026-01-25 14:44:56.930215,False
b944d216-a44a-4c6d-beb1-d7c0052966ef,Account_44,Account_90,Iran,Wire Transfer,46363.78,2025-07-29 14:44:56.930221,False
678eeec7-b015-4ac2-84de-21e6aa87de22,Account_34,Account_31,Myanmar,Wire Transfer,20681.03,2025-08-04 14:44:56.930228,False
bac4bc5f-54e7-4610-b14c-eec58cc932f7,Account_94,Account_45,China,Wire Transfer,12319.92,2026-05-09 14:44:56.930234,False
66e3b49a-3b9b-4814-9726-f54881fe6f59,Account_12,Account_77,China,Online Payment,9313.42,2026-03-11 14:44:56.930240,False
db7b0bd1-a102-4685-8690-75a1dacef968,Account_33,Account_32,USA,ACH,3808.21,2026-05-01 14:44:56.930246,False
4a674e4f-47b9-45b2-90de-33f77847e821,Account_55,Account_48,France,Online Payment,15823.72,2026-05-04 14:44:56.930253,False
8fc1d668-96dc-431c-b564-1e36bd28d0f1,Account_22,Account_29,Germany,Cash Deposit,37283.68,2026-05-10 14:44:56.930280,False
e4103c64-a463-4fe0-b2a4-0b904e065fe4,Account_78,Account_88,Russia,Cash Deposit,44776.08,2026-04-15 14:44:56.930303,False
837a6748-8d30-4afb-a582-d1b6744e6cec,Account_49,Account_36,Russia,ACH,28427.65,2026-06-06 14:44:56.930312,False
732c4388-0c9d-4431-a7c1-16327a3a5d39,Account_53,Account_87,Myanmar,Wire Transfer,8383.92,2025-10-25 14:44:56.930320,False
3fcd9f1d-f8bb-4f3b-8c2c-e350af1e36ed,Account_42,Account_36,China,ACH,11677.17,2026-02-19 14:44:56.930332,False
400b7f82-c93c-4201-a7d1-2cbdaae000b4,Account_72,Account_68,Germany,Wire Transfer,36558.15,2026-06-06 14:44:56.930340,False
8f0f90c9-9dc7-46e2-847a-291e667d5764,Account_93,Account_87,Myanmar,Online Payment,43095.96,2026-04-17 14:44:56.930347,False
3a0e00e4-7b9a-4193-8084-b6420fd8b84b,Account_45,Account_41,North Korea,Online Payment,3841.58,2026-02-03 14:44:56.930354,False
1180a8d0-6dd4-40a3-ac10-13ad6e82fd65,Account_24,Account_35,India,ACH,14756.24,2026-04-24 14:44:56.930360,False
81ef849e-9d8e-4e52-bb5d-c80b2f3b9d3e,Account_48,Account_67,China,Online Payment,38679.18,2026-02-25 14:44:56.930368,False
ee442a0b-2f91-462e-866c-81dcaeac0c0a,Account_67,Account_19,Russia,Cash Deposit,11125.53,2026-03-22 14:44:56.930375,False
40e32a3f-5648-4637-a753-2d4db82a8604,Account_73,Account_64,Cuba,Cash Deposit,20232.69,2025-08-24 14:44:56.930381,False
11f174a2-25f9-4d9f-a0ff-8ffb8ae6a4ff,Account_57,Account_76,Syria,Online Payment,17703.85,2026-06-16 14:44:56.930388,False
682bce23-c3ac-482b-ba33-63e95c5be083,Account_52,Account_44,Myanmar,Online Payment,32014.85,2026-01-27 14:44:56.930395,False
1c5107f2-a2d7-4ca3-a460-b3eca2dd967f,Account_42,Account_68,North Korea,ACH,28690.97,2025-10-29 14:44:56.930401,False
604b5ed9-a4d1-46aa-8163-0527791ff4e8,Account_86,Account_71,France,ACH,15251.92,2026-04-22 14:44:56.930408,False
b00e2f4f-4410-43f8-9eef-e8f26c59275e,Account_59,Account_20,USA,Cash Deposit,16019.11,2025-11-25 14:44:56.930414,False
7adb8dc3-3853-43b9-8ef9-3927080d0451,Account_18,Account_73,China,ACH,2262.49,2025-11-04 14:44:56.930421,False
637af1f2-ac61-4289-b4b5-76903e6a7075,Account_50,Account_82,Cuba,Cash Deposit,32190.71,2026-01-01 14:44:56.930428,False
fb8e5ee9-cc86-4e56-8124-ce6ecce41bcb,Account_41,Account_34,Syria,ACH,18238.67,2025-08-06 14:44:56.930434,False
6a0331ad-2016-4514-93da-e02521e691d1,Account_47,Account_30,USA,Online Payment,27771.13,2025-12-30 14:44:56.930441,False
92d8e4fa-1968-4ef8-8d5d-a974dc891ff0,Account_17,Account_40,Cuba,Wire Transfer,16228.18,2025-08-24 14:44:56.930447,False
0702c048-2b3c-448a-ab3d-bd385ee95f26,Account_70,Account_44,India,Online Payment,33162.58,2026-02-28 14:44:56.930454,False
e9fa3bb0-8a6f-4b9d-b05f-c2055bbf0191,Account_75,Account_58,USA,Cash Deposit,2020.33,2025-10-19 14:44:56.930462,False
a615e79a-0010-4b84-91fc-f09393bd0198,Account_89,Account_74,North Korea,Wire Transfer,40068.38,2025-12-05 14:44:56.930471,False
0269a7ba-a27a-44f2-9776-701d39bca394,Account_97,Account_18,North Korea,ACH,5658.55,2026-02-28 14:44:56.930478,False
a5bb6c01-c9b3-4bf5-9d5d-98f44b503e2c,Account_39,Account_99,Russia,Cash Deposit,49083.26,2026-01-25 14:44:56.930484,False
35d55bb5-af05-4cbe-bc3b-47ccee53a35b,Account_70,Account_17,USA,Wire Transfer,1459.68,2026-04-24 14:44:56.930491,False
1ed6376a-bffb-4dcf-a82f-9456d0f6854e,Account_90,Account_53,Syria,Wire Transfer,6430.39,2026-04-09 14:44:56.930498,False
01b9a3f6-ec4f-429d-942a-c7ec0fec4815,Account_22,Account_14,Germany,Wire Transfer,7166.3,2026-01-12 14:44:56.930505,False
5f048f57-3eb1-4992-90f0-96c761e9df12,Account_28,Account_42,Cuba,Cash Deposit,2839.89,2025-10-24 14:44:56.930511,False
58b1884d-923a-41a5-95a8-bd30546d70ef,Account_92,Account_31,North Korea,Wire Transfer,49813.49,2026-05-30 14:44:56.930517,False
000897f3-240b-47f9-b0be-7a0327aea27e,Account_15,Account_84,Syria,Wire Transfer,19502.02,2026-01-31 14:44:56.930524,False
deea5a63-4002-408e-b87d-aa3c2f81b80a,Account_22,Account_43,North Korea,Cash Deposit,18392.57,2026-01-23 14:44:56.930530,False
edb0ab91-ac13-49a6-bedc-061fdb5a8f2a,Account_58,Account_82,India,ACH,41431.98,2026-05-10 14:44:56.930537,False
0ef8c7b9-d599-4724-8f81-57eef4ef7418,Account_42,Account_59,Iran,Online Payment,36040.15,2025-07-17 14:44:56.930544,False
578343cf-8b71-46bd-ade1-c98be64a928f,Account_35,Account_60,India,Cash Deposit,23334.36,2025-09-03 14:44:56.930553,False
3798cd8d-60af-4316-ba7d-1de3e204a8dc,Account_27,Account_68,UK,Cash Deposit,20391.38,2026-05-03 14:44:56.930559,False
9e886e5c-71c1-43f5-bda5-c33b63659852,Account_21,Account_48,China,Cash Deposit,29946.17,2025-08-05 14:44:56.930566,False
e8dd3801-2f2f-4bea-ace2-5d8f5d22fd3c,Account_15,Account_92,Iran,Cash Deposit,32917.74,2025-07-21 14:44:56.930572,False
40c39352-8e2e-4ed8-9a80-b6aab3fa0f46,Account_16,Account_36,India,Wire Transfer,28434.26,2026-04-06 14:44:56.930579,False
579672ee-237e-442b-9215-6ccd265017b0,Account_100,Account_39,India,ACH,39072.57,2026-01-05 14:44:56.930586,False
2d40c1b7-b121-46b3-ab7d-3543c632a555,Account_49,Account_62,Cuba,Wire Transfer,40183.31,2025-11-16 14:44:56.930592,False
b2d61f90-e1b3-47ed-a6bb-bc448260e7bd,Account_26,Account_96,North Korea,Cash Deposit,49533.06,2026-05-22 14:44:56.930599,False
c7207fa0-fc4c-4a35-8805-d3cb4ba34893,Account_33,Account_98,France,Cash Deposit,35914.96,2026-05-28 14:44:56.930605,False
98d5fb3f-8f13-489c-8f7b-ccc4f4314fcc,Account_67,Account_15,France,ACH,4519.31,2025-11-24 14:44:56.930612,False
c4bc7ee2-d180-4ad5-af96-13383c8508ad,Account_79,Account_52,Cuba,ACH,27554.23,2026-05-22 14:44:56.930618,False
30929422-bd42-4ec4-9460-7ebf603dba74,Account_81,Account_33,North Korea,Online Payment,42467.29,2026-04-06 14:44:56.930624,False
353a28d2-380d-4fc5-bac3-01cbf28cdbac,Account_69,Account_78,France,Online Payment,33400.44,2025-07-30 14:44:56.930630,False
bc98e915-ec53-4927-97d3-5309913af5ae,Account_12,Account_68,Myanmar,Wire Transfer,49010.18,2025-08-26 14:44:56.930637,False
17555708-3fc0-4d93-8826-52be78d0a9d8,Account_66,Account_75,Russia,Cash Deposit,10686.86,2025-11-26 14:44:56.930643,False
ded1a98c-c972-4110-8184-64098225af9a,Account_25,Account_68,Russia,ACH,33077.48,2026-05-02 14:44:56.930650,False
fc415844-7fde-4c09-a09e-462e5419fb01,Account_61,Account_85,USA,Online Payment,18970.33,2025-09-25 14:44:56.930656,False
6a6b1687-4be1-41d1-b66d-f8d9aed7587f,Account_60,Account_26,Myanmar,Cash Deposit,45720.14,2025-09-15 14:44:56.930663,False
331e77db-8c8d-464d-b914-5031d558ed80,Account_71,Account_43,Syria,Wire Transfer,3296.9,2026-03-05 14:44:56.930670,False
a647e398-a455-4adb-a627-e23df0885391,Account_49,Account_97,Germany,Wire Transfer,45100.0,2026-01-23 14:44:56.930677,False
048ddc32-d390-476f-97e1-33a1982fe1a6,Account_97,Account_26,Syria,Cash Deposit,40678.31,2025-11-29 14:44:56.930683,False
374ef317-dc58-49f7-a676-fbddb882f674,Account_59,Account_68,North Korea,Wire Transfer,25328.81,2026-01-17 14:44:56.930689,False
b1095c1e-0b87-4dc2-bf18-8bea13620464,Account_14,Account_11,India,Cash Deposit,39951.57,2026-01-07 14:44:56.930696,False
d146c63a-b076-4f2f-98f8-dbf185c94831,Account_38,Account_35,France,Wire Transfer,40133.23,2026-02-17 14:44:56.930703,False
693ccfa8-2d6f-4fbf-81c9-ad241451713a,Account_68,Account_44,North Korea,Cash Deposit,45110.61,2025-10-09 14:44:56.930709,False
8332ca65-794b-462e-b7f5-8728a170a44f,Account_31,Account_16,USA,ACH,25935.96,2026-02-03 14:44:56.930716,False
2613f8c8-d434-44d8-ab92-d088bc18a561,Account_72,Account_85,North Korea,Cash Deposit,17993.47,2025-09-25 14:44:56.930722,False
1fc84bf8-ddd1-47d0-ba41-6f7e16e1e564,Account_84,Account_63,India,Online Payment,35238.68,2025-07-08 14:44:56.930728,False
bacf8757-8ff5-4b26-a683-08e9f2bb8ebc,Account_86,Account_74,Germany,Online Payment,49168.42,2026-06-06 14:44:56.930735,False
42c2b0b0-77a3-48c6-aec7-fa792a78baef,Account_45,Account_86,India,Online Payment,34654.43,2025-12-29 14:44:56.930742,False
ddb90f4a-e6bd-4dc3-bc4e-54833508b132,Account_96,Account_81,Syria,Wire Transfer,5872.09,2026-02-12 14:44:56.930748,False
b2789a29-f32d-49d3-8931-92ce7134488d,Account_10,Account_15,China,ACH,16254.26,2025-11-20 14:44:56.930754,False
1afc4dea-9052-4f9f-b11b-f35f10716fce,Account_43,Account_17,North Korea,Cash Deposit,46113.96,2026-05-21 14:44:56.930761,False
15628abd-5661-4836-bf3d-35c583d261f3,Account_51,Account_33,UK,Wire Transfer,1193.6,2026-06-29 14:44:56.930767,False
5f332dd4-923b-474c-9846-ebb504728243,Account_16,Account_22,China,ACH,21860.15,2026-04-27 14:44:56.930773,False
d165a79f-af29-48b4-8715-d4d555ae0ff0,Account_75,Account_77,USA,Online Payment,32147.02,2025-12-02 14:44:56.930780,False
7143cdbe-ae18-4b94-8126-ab51a9ece17d,Account_13,Account_30,France,Online Payment,31895.05,2026-01-10 14:44:56.930786,False
faf29d43-d8b1-4fcb-8bbe-85dbbb25fc1a,Account_53,Account_22,France,Online Payment,16379.45,2025-09-17 14:44:56.930792,False
7fa418ff-a753-4b2e-9eab-23ba72a0225b,Account_56,Account_30,Russia,Online Payment,29818.58,2026-01-01 14:44:56.930799,False
248499da-f104-4787-b71f-94514c6c8b28,Account_42,Account_53,Syria,Wire Transfer,1603.84,2025-08-06 14:44:56.930806,False
df935b4b-bf5d-45d8-b382-33dc9d62765d,Account_54,Account_87,Myanmar,Wire Transfer,28651.33,2025-08-25 14:44:56.930812,False
247b9eaf-9be6-4c62-bad2-d347d4564ab6,Account_89,Account_76,China,ACH,22054.11,2026-02-14 14:44:56.930819,False
9a111582-2667-4dc0-ac23-28877ce0cd88,Account_99,Account_71,Myanmar,ACH,25099.78,2026-03-08 14:44:56.930825,False
fbc38dc1-9604-4bdc-8d16-0ce9ea6daae3,Account_64,Account_41,Iran,ACH,36675.02,2026-01-26 14:44:56.930832,False
9f367a26-08b2-4f9d-be97-aee696750c11,Account_57,Account_60,China,Wire Transfer,538.34,2026-03-01 14:44:56.930838,False
bb2d0050-46fd-4944-a99b-2be060220b3f,Account_34,Account_34,India,ACH,36774.82,2025-12-11 14:44:56.930844,False
300921a2-c2f7-430c-88b0-7d9c0c9ee46d,Account_71,Account_75,North Korea,Online Payment,21661.31,2026-03-19 14:44:56.930851,False
7219d1a7-6500-4545-8f39-17b138ec9fa1,Account_82,Account_96,UK,Online Payment,34894.51,2026-05-15 14:44:56.930857,False
c886939c-1bf0-4961-81cd-78ea0c4c6ea6,Account_36,Account_75,USA,Online Payment,7620.49,2026-05-27 14:44:56.930863,False
dce0b4cd-9629-496e-8b81-9ab53ff4a37a,Account_76,Account_45,Iran,Wire Transfer,13027.42,2025-07-31 14:44:56.930870,False
46d3e4b7-b55f-4c64-b09d-3eefce78b77d,Account_89,Account_57,Iran,Wire Transfer,27916.05,2026-05-31 14:44:56.930876,False
53104ce8-0c63-4cf6-aa51-0c197d356b78,Account_35,Account_86,Cuba,Online Payment,30023.1,2025-09-26 14:44:56.930883,False
afac0ade-c831-4610-834d-c3f1fa5838d2,Account_24,Account_40,UK,ACH,21115.36,2025-12-24 14:44:56.930889,False
f919ec77-9278-488a-8e4e-4c4087cb9270,Account_69,Account_23,USA,Online Payment,20216.21,2025-08-12 14:44:56.930896,False
43a98984-2843-4a58-89a8-df757b0e28f5,Account_92,Account_13,Iran,Wire Transfer,11448.51,2025-12-24 14:44:56.930903,False
5bf27b6a-0978-4462-a4e8-94008201dc81,Account_87,Account_50,USA,Cash Deposit,5991.83,2025-11-30 14:44:56.930909,False
319d79e4-d634-4276-85ac-ecd1bd89e51a,Account_97,Account_99,India,Online Payment,42319.13,2026-02-03 14:44:56.930916,False
f1b7b6e6-11f4-481e-812e-67fb36844e43,Account_41,Account_25,UK,Wire Transfer,42891.57,2025-09-28 14:44:56.930922,False
